Aged Rafael Gonzalez Coronas Extra 2007                                 ,25     ,10.80  ,270.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Partagas Serie P N°2 2005                                          ,25     ,20.00  ,500.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Partagas Shorts 2011                                               ,25     ,10.00  ,250.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Cohiba Magicos Maduro 2007                                         ,10     ,39.50  ,395.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Fonseca Cosacos 2001                                               ,3      ,10.66  ,32.00€  ,category-cuban-cigars   ,aged-cigars               ,
Romeo y Julieta Pirámides Añejados                                      ,25     ,17.70  ,442.50€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Rafael Gonzalez Lonsdale 2001                                      ,25     ,20.00  ,500.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Rafael Gonzalez Lonsdale 2001                                      ,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,aged-cigars               ,
Aged H. Upmann No. 2 2009                                               ,25     ,17.80  ,445.00€ ,category-cuban-cigars   ,aged-cigars               ,
 Montecristo Churchills Añejados                                        ,25     ,21.60  ,540.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged San Cristobal El Morro 2002                                        ,25     ,20.00  ,500.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Saint Luis Rey Serie A 2001                                        ,50     ,15.00  ,750.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged H. Upmann Royal Robusto LCDH 2012                                  ,10     ,13.00  ,130.00€ ,category-cuban-cigars   ,aged-cigars               ,
Romeo y Julieta Escudos Edicion Limitada 2007                           ,25     ,26.00  ,650.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Partagas Serie D N°5 2011                                          ,25     ,11.40  ,285.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Partagas Presidentes 2007                                          ,25     ,15.40  ,385.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Sancho Panza Belicosos 2005                                        ,25     ,15.80  ,395.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Hoyo de Monterrey Epicure No. 1 2005                               ,25     ,17.00  ,425.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Sancho Panza Molinos 2007                                          ,25     ,16.00  ,400.00€ ,category-cuban-cigars   ,aged-cigars               ,
Romeo y Julieta Petit Piramides Ed. Lim. 2005                           ,25     ,32.40  ,810.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged El Rey Del Mundo Choix Suprême 2007                                ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Sancho Panza Belicosos 2012                                        ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Hoyo de Monterrey Petit Robusto 2006                               ,25     ,12.00  ,300.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Romeo y Julieta Exhibicion N°3 2009                                ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Cuaba Exclusivos 2001                                              ,25     ,12.32  ,308.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Punch Double Coronas 2003                                          ,1      ,26.00  ,26.00€  ,category-cuban-cigars   ,aged-cigars               ,
Aged Montecristo A 2002                                                 ,1      ,50.00  ,50.00€  ,category-cuban-cigars   ,aged-cigars               ,
Aged H. Upmann Magnum 46 2008                                           ,25     ,12.80  ,320.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged H. Upmann Magnum 46 2011                                           ,25     ,12.60  ,315.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Diplomaticos N°3 2001 - 2002                                       ,25     ,11.20  ,280.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Ramon Allones Specially Selected Gran Robusto Ed. Reg. Benelux 2008,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,aged-cigars               ,
Aged Punch Royal Seleccion No. 12 2007                                  ,25     ,20.00  ,500.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Hoyo de Monterrey Epicure N.2 2011                                 ,25     ,12.00  ,300.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Montecristo Open Master 2010                                       ,20     ,14.00  ,280.00€ ,category-cuban-cigars   ,aged-cigars               ,
Partagas Coronas Gordas Añejados                                        ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Sancho Panza Belicosos 2008                                        ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,aged-cigars               ,
Aged Ramon Allones Superiores LCDH 2012                                 ,10     ,10.90  ,109.00€ ,category-cuban-cigars   ,aged-cigars               ,
Trinidad Ingenios Edition Limitada 2007                                 ,12     ,28.75  ,345.00€ ,category-cuban-cigars   ,aged-cigars               ,
Rohit                                                                   ,1      ,423.00 ,423.00€ ,category-cuban-cigars   ,                          ,
cheng shaoxing 23GH06801                                                ,1      ,213.60 ,213.60€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff N°2                                                    ,25     ,100.00 ,2500.00€,category-cuban-cigars   ,collector-items           ,
Cohiba Robustos Supremos Ed. Lim. 2014 Triple Banded                    ,1      ,70.00  ,70.00€  ,category-cuban-cigars   ,collector-items           ,
Cohiba 1966 Ed. Lim. 2011                                               ,10     ,85.00  ,850.00€ ,category-cuban-cigars   ,collector-items           ,
Vintage Davidoff 5000                                                   ,25     ,240.00 ,6000.00€,category-cuban-cigars   ,collector-items           ,
Romeo y Julieta Hermosos No. 1 EL 2003                                  ,25     ,40.00  ,1000.00€,category-cuban-cigars   ,collector-items           ,
Cohiba 5th Avenue Jar                                                   ,25     ,50.00  ,1250.00€,category-cuban-cigars   ,collector-items           ,
Montecristo Edmundo Jar                                                 ,1      ,495.00 ,495.00€ ,category-cuban-cigars   ,collector-items           ,
Vintage Davidoff 2000                                                   ,25     ,140.00 ,3500.00€,category-cuban-cigars   ,collector-items           ,
Cohiba Double Coronas Ed. Lim. 2003                                     ,1      ,160.00 ,160.00€ ,category-cuban-cigars   ,collector-items           ,
Hoyo de Monterrey Epicure No. 1 Jar                                     ,19     ,31.31  ,595.00€ ,category-cuban-cigars   ,collector-items           ,
Vintage Davidoff 4000                                                   ,25     ,140.00 ,3500.00€,category-cuban-cigars   ,collector-items           ,
Vintage Davidoff 4000 1986                                              ,5      ,112.00 ,560.00€ ,category-cuban-cigars   ,collector-items           ,
Ramon Allones Specially Selected Italia Jar                             ,25     ,30.00  ,750.00€ ,category-cuban-cigars   ,collector-items           ,
Vintage Davidoff Chateau-Margaux                                        ,5      ,150.00 ,750.00€ ,category-cuban-cigars   ,collector-items           ,
Vintage Davidoff Chateau-Margaux                                        ,1      ,190.00 ,190.00€ ,category-cuban-cigars   ,collector-items           ,
La Casa del Tabaco cigar                                                ,25     ,14.00  ,350.00€ ,la-casa-del-tabaco-cigar,                          ,
